['UV', 83, 'CV', 105, 'addr2line', 'pwd', 'V0', 'V3', 0.13979976118306237, 1.3047614097595215]
['CV', 61, 'UV', 74, 'ginstall', 'strip', 'V2', 'V0', 0.11164723227449402, 1.407954454421997]
['UV', 6, 'BV', 78, 'sdiff', 'make', 'V2', 'V2', 0.10636363636363633, 0.2313985824584961]
['CV', 274, 'BV', 57, 'join', 'svn', 'V1', 'V2', 0.21176046176046182, 0.35518622398376465]
['CV', 39, 'BV', 77, 'whoami', 'perl', 'V2', 'V2', 0.09207569292902973, 2.124145030975342]
['UV', 41, 'CV', 15, 'cmp', 'uptime', 'V3', 'V2', 0.059285714285714275, 0.03148317337036133]
['UV', 22, 'CV', 178, 'nm', 'basename', 'V3', 'V0', 0.15460167333575847, 0.8285837173461914]
['CV', 162, 'UV', 70, 'tr', 'locate', 'V3', 'V0', 0.0841081994928149, 0.06330060958862305]
['CV', 108, 'BV', 36, 'chgrp', 'libvlc.so', 'V3', 'V2', 0.15605854322668478, 0.3815762996673584]
['UV', 64, 'CV', 286, 'size', 'expand', 'V1', 'V1', 0.14828760982607136, 0.7992384433746338]
['BV', 66, 'CV', 15, 'lua', 'uptime', 'V1', 'V2', 0.1281165515169721, 0.297924280166626]
['UV', 60, 'CV', 332, 'gprof', '[', 'V1', 'V1', 0.14197122540102525, 0.8881702423095703]
['UV', 36, 'CV', 76, 'objdump', 'comm', 'V3', 'V2', 0.13658054003724396, 1.609485149383545]
['CV', 77, 'UV', 84, 'nl', 'ar', 'V2', 'V0', 0.12853025936599427, 0.9695601463317871]
['UV', 34, 'CV', 328, 'elfedit', 'uname', 'V3', 'V1', 0.10830324909747291, 0.02038431167602539]
['UV', 8, 'CV', 316, 'strip', 'nohup', 'V2', 'V1', 0.14109281437125754, 1.0461313724517822]
['CV', 346, 'BV', 55, 'mknod', 'codeblocks', 'V1', 'V3', 0.18971877043819485, 10.225515842437744]
['CV', 35, 'UV', 28, 'sum', 'strings', 'V2', 'V3', 0.14552882433045844, 0.8794019222259521]
['UV', 52, 'CV', 164, 'strip', 'nl', 'V1', 'V3', 0.13140694874441006, 1.1743865013122559]
['CV', 156, 'UV', 2, 'csplit', 'find', 'V3', 'V2', 0.11367713004484303, 0.1825120449066162]
['BV', 43, 'CV', 326, 'lua', 'env', 'V0', 'V1', 0.14739344540669042, 0.23920345306396484]
['UV', 33, 'CV', 106, 'ar', 'pr', 'V3', 'V3', 0.13317547154405163, 1.0305194854736328]
['CV', 304, 'UV', 76, 'chmod', 'as', 'V1', 'V0', 0.12549860094064413, 1.515028953552246]
['CV', 166, 'UV', 80, 'fold', 'objcopy', 'V3', 'V0', 0.132486909116993, 1.1275386810302734]
['BV', 60, 'CV', 307, 'codeblocks', 'cut', 'V1', 'V1', 0.18636632757414284, 9.275595426559448]
['BV', 9, 'CV', 235, 'dot', 'ginstall', 'V2', 'V0', 0.2041666666666666, 0.032486677169799805]
['BV', 77, 'CV', 203, 'perl', 'tail', 'V2', 'V0', 0.09007174713980992, 2.1675453186035156]
['CV', 133, 'BV', 45, 'cut', 'svn', 'V3', 'V3', 0.21193049664796826, 0.604957103729248]
['CV', 86, 'UV', 1, 'ln', 'xargs', 'V2', 'V2', 0.05380333951762528, 0.057123661041259766]
['BV', 68, 'CV', 121, 'dot', 'echo', 'V0', 'V3', 0.14231738035264485, 0.012201547622680664]
['CV', 334, 'BV', 30, 'shred', 'bash', 'V1', 'V0', 0.12385657682336249, 2.0915699005126953]
['CV', 276, 'BV', 15, 'uptime', 'libvlccore.so', 'V1', 'V3', 0.16593005380476555, 3.1960928440093994]
['UV', 21, 'CV', 271, 'objdump', 'ptx', 'V2', 'V1', 0.1268022413901656, 1.4559197425842285]
['CV', 79, 'BV', 73, 'fold', 'geany', 'V2', 'V0', 0.1856291465197346, 14.217118978500366]
['BV', 59, 'UV', 74, 'make', 'strip', 'V1', 'V0', 0.07321489193165098, 1.9404072761535645]
['CV', 150, 'UV', 75, 'mv', 'readelf', 'V3', 'V0', 0.024126616483304386, 0.19856572151184082]
['UV', 58, 'CV', 38, 'objcopy', 'split', 'V1', 'V2', 0.12645388152556125, 1.2191941738128662]
['CV', 304, 'UV', 6, 'chmod', 'sdiff', 'V1', 'V2', 0.052688172043010795, 0.045911312103271484]
['UV', 30, 'CV', 101, 'ld', 'dirname', 'V3', 'V3', 0.14352574102964122, 1.6713790893554688]
['CV', 145, 'UV', 42, 'readlink', 'diff', 'V3', 'V3', 0.10500490677134444, 0.09365391731262207]
['CV', 102, 'BV', 21, 'uptime', 'cp', 'V3', 'V1', 0.06028368794326244, 0.052263736724853516]
['BV', 5, 'CV', 142, 'libvlccore.so', 'nohup', 'V0', 'V3', 0.16793519625964992, 2.5777177810668945]
['BV', 21, 'CV', 12, 'cp', 'stty', 'V1', 'V2', 0.06716417910447758, 0.04561877250671387]
['BV', 10, 'UV', 24, 'gvmap', 'readelf', 'V2', 'V3', 0.04221605366643533, 0.47232890129089355]
['UV', 24, 'CV', 230, 'readelf', 'yes', 'V3', 'V0', 0.12588448247490536, 0.19805121421813965]
['BV', 73, 'CV', 155, 'geany', 'cat', 'V0', 'V3', 0.1843815842560631, 14.024760723114014]
['CV', 4, 'BV', 14, 'basename', 'openssl', 'V2', 'V3', 0.2911392405063291, 5.2917351722717285]
['CV', 91, 'BV', 74, 'basename', 'git', 'V3', 'V1', 0.09374926922807103, 4.4570112228393555]
['CV', 75, 'BV', 28, 'tr', 'openssl', 'V2', 'V1', 0.10274838623810478, 6.228287220001221]
['CV', 307, 'UV', 52, 'cut', 'strip', 'V1', 'V1', 0.135830072666294, 1.1631698608398438]
['CV', 80, 'UV', 80, 'uniq', 'objcopy', 'V2', 'V0', 0.1326494009613315, 1.111914873123169]
['BV', 14, 'CV', 65, 'openssl', 'env', 'V3', 'V2', 0.29145281240180165, 5.157908201217651]
['UV', 11, 'BV', 25, 'ranlib', 'git', 'V2', 'V3', 0.05300146412884332, 15.752132892608643]
['CV', 347, 'UV', 13, 'ln', 'strings', 'V1', 'V2', 0.14554411106135245, 0.8965001106262207]
['CV', 117, 'UV', 61, 'pinky', 'addr2line', 'V3', 'V1', 0.137817170663886, 0.9107480049133301]
['CV', 22, 'BV', 52, 'kill', 'libSDL2-2.0.so', 'V2', 'V2', 0.1931647016049447, 3.878500461578369]
['CV', 142, 'UV', 41, 'nohup', 'cmp', 'V3', 'V3', 0.049237170596393875, 0.030736446380615234]
['UV', 19, 'CV', 180, 'elfedit', 'fmt', 'V2', 'V0', 0.07567567567567568, 0.020505905151367188]
['BV', 83, 'CV', 238, 'git', 'md5sum', 'V2', 'V0', 0.09382331486702289, 6.131453514099121]
['UV', 55, 'BV', 33, 'ranlib', 'openssl', 'V1', 'V0', 0.051477758607756385, 11.052012205123901]
['CV', 228, 'UV', 38, 'false', 'xargs', 'V0', 'V3', 0.17837507635919359, 0.046602725982666016]
['UV', 72, 'CV', 195, 'find', 'chgrp', 'V0', 'V0', 0.12422543523163176, 0.12968158721923828]
['BV', 6, 'CV', 8, 'libvlc.so', 'du', 'V0', 'V2', 0.12268080272624005, 0.33043885231018066]
['CV', 187, 'UV', 13, 'join', 'strings', 'V0', 'V2', 0.1450948800572861, 0.8881576061248779]
['CV', 115, 'UV', 55, 'chown', 'ranlib', 'V3', 'V1', 0.1276511239971403, 1.059373140335083]
['CV', 295, 'BV', 72, 'echo', 'perl', 'V1', 'V1', 0.09376989845504202, 2.0299465656280518]
['CV', 338, 'BV', 4, 'nl', 'geany', 'V1', 'V3', 0.17876873827513207, 23.99355435371399]
['CV', 190, 'BV', 65, 'dd', 'ssh', 'V0', 'V1', 0.11537183491725922, 3.5584592819213867]
['UV', 52, 'CV', 208, 'strip', 'echo', 'V1', 'V0', 0.13959731543624154, 1.1034348011016846]
['CV', 335, 'UV', 34, 'pathchk', 'elfedit', 'V1', 'V3', 0.10272168568920104, 0.021280288696289062]
['CV', 7, 'BV', 36, 'dir', 'libvlc.so', 'V2', 'V2', 0.13124403436207444, 0.4802513122558594]
['BV', 67, 'UV', 56, 'cluster', 'c++filt', 'V0', 'V1', 0.10028454971929557, 1.2513070106506348]
['BV', 70, 'CV', 33, 'ssh', 'sync', 'V0', 'V2', 0.1183827605321508, 3.062814712524414]
['CV', 13, 'UV', 58, 'join', 'objcopy', 'V2', 'V1', 0.13097199341021415, 1.2035672664642334]
['BV', 33, 'CV', 232, 'openssl', 'readlink', 'V0', 'V0', 0.10389732943285834, 5.240794897079468]
['BV', 59, 'CV', 204, 'make', 'pinky', 'V1', 'V0', 0.13094278807413373, 0.1836109161376953]
['CV', 198, 'BV', 17, 'factor', 'codeblocks', 'V0', 'V2', 0.1876849260295882, 9.831182479858398]
['UV', 64, 'CV', 190, 'size', 'dd', 'V1', 'V0', 0.13800590585374328, 0.89559006690979]
['CV', 316, 'UV', 73, 'nohup', 'nm', 'V1', 'V0', 0.14744714246145318, 0.8114731311798096]
['CV', 200, 'UV', 45, 'date', 'cmp', 'V0', 'V1', 0.049391553328561155, 0.03249335289001465]
['UV', 80, 'CV', 323, 'objcopy', 'unexpand', 'V0', 'V1', 0.1380141740337546, 1.0368108749389648]
['UV', 37, 'CV', 77, 'locate', 'nl', 'V3', 'V2', 0.08462664714494872, 0.12436485290527344]
['UV', 3, 'BV', 35, 'diff3', 'libvlccore.so', 'V2', 'V2', 0.15849180945208063, 3.343919038772583]
['UV', 44, 'CV', 123, 'diff3', 'chroot', 'V1', 'V3', 0.05206564799094515, 0.03972220420837402]
['CV', 127, 'UV', 29, 'ls', 'objcopy', 'V3', 'V3', 0.10898171266617185, 1.5241138935089111]
['UV', 23, 'CV', 329, 'strip', 'cat', 'V3', 'V1', 0.14330408241129344, 1.0465445518493652]
['CV', 139, 'BV', 70, 'logname', 'ssh', 'V3', 'V0', 0.11701797357436095, 3.1858670711517334]
['UV', 71, 'BV', 42, 'xargs', 'libvlc.so', 'V0', 'V1', 0.1706433745206647, 0.24362707138061523]
['CV', 298, 'BV', 11, 'seq', 'bash', 'V1', 'V1', 0.1312055065767762, 2.115859270095825]
['UV', 82, 'BV', 48, 'gprof', 'gvmap', 'V0', 'V3', 0.09075954799027319, 1.3071582317352295]
['CV', 133, 'BV', 29, 'cut', 'perl', 'V3', 'V3', 0.1015980527039898, 2.398707866668701]
['BV', 80, 'CV', 25, 'cluster', 'expand', 'V1', 'V2', 0.14246323529411764, 0.09857964515686035]
['BV', 27, 'CV', 59, 'libSDL2-2.0.so', 'head', 'V1', 'V2', 0.19236901423937547, 3.3916776180267334]
['BV', 4, 'CV', 105, 'geany', 'pwd', 'V3', 'V3', 0.1810434601499583, 23.227421283721924]
['CV', 22, 'BV', 24, 'kill', 'git', 'V2', 'V0', 0.09503750407653011, 3.3709702491760254]
['CV', 98, 'UV', 20, 'printenv', 'size', 'V3', 'V2', 0.14734493529674253, 0.8812141418457031]
['UV', 4, 'BV', 8, 'cmp', 'cluster', 'V2', 'V2', 0.12, 0.12519454956054688]
['BV', 34, 'CV', 16, 'svn', 'dd', 'V0', 'V2', 0.18567830154731912, 0.34837841987609863]
['BV', 10, 'CV', 191, 'gvmap', 'mkfifo', 'V2', 'V0', 0.15013648771610555, 0.09710693359375]
['CV', 294, 'UV', 56, 'sync', 'c++filt', 'V1', 'V1', 0.15064102564102566, 0.7969532012939453]
['UV', 79, 'CV', 332, 'strings', '[', 'V0', 'V1', 0.14641715252962195, 0.7533791065216064]
['CV', 135, 'BV', 45, 'df', 'svn', 'V3', 'V3', 0.18129604195280313, 0.74208664894104]
['UV', 28, 'CV', 93, 'strings', 'fmt', 'V3', 'V3', 0.14405254633795217, 0.8883423805236816]
['UV', 49, 'CV', 305, 'xargs', 'true', 'V1', 'V1', 0.09318996415770608, 0.019474029541015625]
['CV', 267, 'UV', 55, 'fmt', 'ranlib', 'V1', 'V1', 0.1466101694915254, 0.9635529518127441]
['BV', 73, 'CV', 208, 'geany', 'echo', 'V0', 'V0', 0.1869678147939018, 14.078014135360718]
['UV', 13, 'BV', 0, 'strings', 'bash', 'V2', 'V2', 0.03978902563153508, 6.040135860443115]
['UV', 6, 'CV', 217, 'sdiff', 'chmod', 'V2', 'V0', 0.07528156490812088, 0.038277387619018555]
['UV', 16, 'BV', 37, 'gprof', 'geany', 'V2', 'V1', 0.1257784518085896, 30.534254789352417]
['UV', 41, 'BV', 71, 'cmp', 'ruby', 'V3', 'V1', 0.2529550827423168, 0.012038469314575195]
['CV', 38, 'UV', 31, 'split', 'gprof', 'V2', 'V3', 0.13406181195466038, 1.0162522792816162]
['BV', 32, 'CV', 169, 'perl', 'sort', 'V0', 'V3', 0.09257511404750662, 2.3271806240081787]
['CV', 278, 'UV', 48, 'mkfifo', 'locate', 'V1', 'V1', 0.1383928571428572, 0.05297255516052246]
['UV', 35, 'BV', 52, 'size', 'libSDL2-2.0.so', 'V3', 'V2', 0.07452969194393999, 8.638737201690674]
['CV', 39, 'BV', 52, 'whoami', 'libSDL2-2.0.so', 'V2', 'V2', 0.1944994270236483, 3.8304431438446045]
['CV', 7, 'UV', 34, 'dir', 'elfedit', 'V2', 'V3', 0.10988544760288499, 0.07335352897644043]
['UV', 28, 'CV', 134, 'strings', 'od', 'V3', 'V3', 0.13530231747691235, 0.9293920993804932]
['CV', 149, 'UV', 60, 'unexpand', 'gprof', 'V3', 'V1', 0.13719115734720422, 0.9408128261566162]
['UV', 1, 'BV', 59, 'xargs', 'make', 'V2', 'V1', 0.09167693119831077, 0.2509493827819824]
['UV', 6, 'CV', 347, 'sdiff', 'ln', 'V2', 'V1', 0.08596165739022887, 0.036637306213378906]
['CV', 247, 'UV', 42, 'shred', 'diff', 'V0', 'V3', 0.10639730639730638, 0.09674429893493652]
['CV', 38, 'UV', 78, 'split', 'c++filt', 'V2', 'V0', 0.1336903249228535, 0.8200795650482178]
['CV', 101, 'BV', 42, 'dirname', 'libvlc.so', 'V3', 'V1', 0.17504295532646053, 0.22861051559448242]
['UV', 38, 'CV', 169, 'xargs', 'sort', 'V3', 'V3', 0.04176334106728541, 0.14456415176391602]
['CV', 86, 'UV', 20, 'ln', 'size', 'V2', 'V2', 0.1376019434322402, 0.9467220306396484]
['CV', 172, 'UV', 17, 'mknod', 'addr2line', 'V3', 'V2', 0.14422310756972112, 0.8985412120819092]
['CV', 142, 'BV', 46, 'nohup', 'cluster', 'V3', 'V3', 0.12857142857142856, 0.11455059051513672]
['UV', 34, 'CV', 158, 'elfedit', '[', 'V3', 'V3', 0.04106910039113432, 0.03165388107299805]
['UV', 15, 'CV', 304, 'ld', 'chmod', 'V2', 'V1', 0.12865461967941405, 1.5477347373962402]
['CV', 234, 'UV', 77, 'hostid', 'ranlib', 'V0', 'V0', 0.1508184989712854, 0.8188064098358154]
['CV', 216, 'BV', 5, 'dircolors', 'libvlccore.so', 'V0', 'V0', 0.17114887532310397, 2.6013543605804443]
['CV', 335, 'UV', 83, 'pathchk', 'addr2line', 'V1', 'V0', 0.14982973893303064, 0.7472400665283203]
['BV', 1, 'UV', 36, 'libSDL2-2.0.so', 'objdump', 'V3', 'V3', 0.05297334244702667, 12.864912033081055]
['BV', 77, 'CV', 124, 'perl', 'seq', 'V2', 'V3', 0.08975559358150642, 2.1905503273010254]
['UV', 1, 'BV', 61, 'xargs', 'cmp', 'V2', 'V0', 0.13321055862492326, 0.03546762466430664]
['CV', 256, 'UV', 16, 'sort', 'gprof', 'V0', 'V2', 0.13382329187530284, 1.0124297142028809]
['CV', 82, 'BV', 40, 'sort', 'lua', 'V2', 'V2', 0.09711286089238846, 0.4498565196990967]
['UV', 33, 'BV', 15, 'ar', 'libvlccore.so', 'V3', 'V3', 0.05733558178752107, 7.8421008586883545]
['UV', 49, 'CV', 111, 'xargs', 'factor', 'V1', 'V3', 0.035516093229744694, 0.03702235221862793]
['UV', 4, 'BV', 56, 'cmp', 'ssh', 'V2', 'V3', 0.14192379843456893, 1.3433563709259033]
['CV', 210, 'UV', 48, 'chroot', 'locate', 'V0', 'V1', 0.14234234234234233, 0.05275869369506836]
['CV', 55, 'BV', 30, 'nohup', 'bash', 'V2', 'V0', 0.12976267155526933, 1.9425427913665771]
['CV', 344, 'UV', 69, 'tac', 'sdiff', 'V1', 'V0', 0.02764155149353542, 0.05204129219055176]
['BV', 12, 'CV', 66, 'sort', 'link', 'V2', 'V2', 0.12361712361712363, 0.04600071907043457]
['CV', 60, 'BV', 56, 'hostid', 'ssh', 'V2', 'V3', 0.14944649446494462, 1.1968872547149658]
['CV', 48, 'BV', 64, 'df', 'openssl', 'V2', 'V2', 0.2728624125970379, 4.763174772262573]
['CV', 53, 'BV', 34, 'tty', 'svn', 'V2', 'V0', 0.21921328325756084, 0.29675793647766113]
['CV', 15, 'BV', 60, 'uptime', 'codeblocks', 'V2', 'V1', 0.18517426273458448, 9.628889799118042]
['CV', 179, 'BV', 69, 'mkdir', 'gvmap', 'V0', 'V0', 0.13230571612074504, 0.09618449211120605]
['CV', 4, 'UV', 69, 'basename', 'sdiff', 'V2', 'V0', 0.10365448504983388, 0.02891373634338379]
['BV', 38, 'CV', 284, 'ruby', 'wc', 'V2', 'V1', 0.2582781456953642, 0.00780797004699707]
['UV', 21, 'CV', 258, 'objdump', 'rmdir', 'V2', 'V0', 0.14322045241600856, 1.2785956859588623]
['CV', 211, 'BV', 62, 'seq', 'diff', 'V0', 'V0', 0.13054037644201577, 0.03762030601501465]
['BV', 42, 'CV', 169, 'libvlc.so', 'sort', 'V1', 'V3', 0.09993562922433219, 0.40018343925476074]
['UV', 66, 'CV', 275, 'diff3', 'dirname', 'V0', 'V1', 0.10375275938189843, 0.025599241256713867]
['BV', 5, 'CV', 12, 'libvlccore.so', 'stty', 'V0', 'V2', 0.1667569617510023, 2.597773790359497]
['BV', 26, 'CV', 227, 'geany', 'tty', 'V2', 'V0', 0.18449857759189137, 19.74641489982605]
['UV', 33, 'BV', 39, 'ar', 'svn', 'V3', 'V1', 0.06835632686185156, 2.1987524032592773]
['CV', 279, 'UV', 20, 'pwd', 'size', 'V1', 'V2', 0.1490319675821702, 0.8467803001403809]
['UV', 28, 'CV', 289, 'strings', 'chown', 'V3', 'V1', 0.13953281027104136, 0.8958091735839844]
['CV', 240, 'UV', 57, 'link', 'strings', 'V0', 'V1', 0.15060787515877339, 0.7995297908782959]
['UV', 34, 'CV', 46, 'elfedit', 'cut', 'V3', 'V2', 0.0475192173305381, 0.03126931190490723]
['UV', 4, 'CV', 324, 'cmp', 'mv', 'V2', 'V1', 0.083984375, 0.057387590408325195]
['BV', 76, 'CV', 191, 'diff', 'mkfifo', 'V2', 'V0', 0.15243201838376097, 0.0693197250366211]
['UV', 6, 'CV', 175, 'sdiff', 'stat', 'V2', 'V0', 0.09505208333333337, 0.03563094139099121]
['CV', 273, 'BV', 78, 'stty', 'make', 'V1', 'V2', 0.13299030279042157, 0.1936507225036621]
['UV', 62, 'CV', 345, 'ar', 'rmdir', 'V1', 'V1', 0.14871314129878987, 0.8659591674804688]
['BV', 22, 'CV', 8, 'cmp', 'du', 'V3', 'V2', 0.07518796992481203, 0.06763648986816406]
['CV', 39, 'BV', 65, 'whoami', 'ssh', 'V2', 'V1', 0.11875041943493725, 3.5583770275115967]
['CV', 229, 'UV', 55, 'nohup', 'ranlib', 'V0', 'V1', 0.14664970313825276, 0.9136753082275391]
['CV', 98, 'BV', 17, 'printenv', 'codeblocks', 'V3', 'V2', 0.18651583950715633, 9.959070444107056]
['CV', 11, 'BV', 70, 'printenv', 'ssh', 'V2', 'V0', 0.11832986832986836, 3.1561999320983887]
['BV', 50, 'CV', 85, 'sort', 'mknod', 'V0', 'V2', 0.07708189951823807, 0.02824854850769043]
['CV', 175, 'UV', 54, 'stat', 'as', 'V0', 'V1', 0.1298225196392202, 1.549910306930542]
['UV', 55, 'BV', 21, 'ranlib', 'cp', 'V1', 'V1', 0.12855654404103545, 1.0547385215759277]
['BV', 21, 'CV', 38, 'cp', 'split', 'V1', 'V2', 0.046102661596958194, 0.05273103713989258]
['CV', 310, 'BV', 58, 'tsort', 'ruby', 'V1', 'V3', 0.22873345935727785, 0.005946159362792969]
['BV', 81, 'CV', 13, 'dot', 'join', 'V1', 'V2', 0.14822335025380706, 0.015558242797851562]
['UV', 83, 'CV', 34, 'addr2line', 'echo', 'V0', 'V2', 0.14862195466089734, 0.7429566383361816]
['CV', 96, 'BV', 10, 'users', 'gvmap', 'V3', 'V2', 0.12621900250766227, 0.11768984794616699]
['CV', 284, 'UV', 16, 'wc', 'gprof', 'V1', 'V2', 0.143489518082352, 0.9585070610046387]
['UV', 23, 'CV', 312, 'strip', 'printf', 'V3', 'V1', 0.14162375037867314, 1.057715892791748]
['BV', 23, 'CV', 176, 'diff', 'unlink', 'V3', 'V0', 0.15682515337423308, 0.06588268280029297]
['CV', 206, 'UV', 51, 'paste', 'nm', 'V0', 'V1', 0.1496809641970932, 0.8485279083251953]
['UV', 56, 'CV', 157, 'c++filt', 'vdir', 'V1', 'V3', 0.10638632963225447, 1.1858372688293457]
['BV', 77, 'CV', 167, 'perl', 'uniq', 'V2', 'V3', 0.08885459864339218, 2.2053377628326416]
['UV', 13, 'BV', 16, 'strings', 'libvlc.so', 'V2', 'V3', 0.06225400157438987, 1.985576868057251]
['CV', 49, 'BV', 32, 'tsort', 'perl', 'V2', 'V0', 0.1097975097472016, 1.875319242477417]
['CV', 286, 'UV', 2, 'expand', 'find', 'V1', 'V2', 0.1577858251422659, 0.13878536224365234]
['UV', 13, 'CV', 313, 'strings', 'logname', 'V2', 'V1', 0.15312099578985905, 0.8059496879577637]
['CV', 162, 'BV', 56, 'tr', 'ssh', 'V3', 'V3', 0.1426634820218191, 1.2905354499816895]
['CV', 121, 'UV', 46, 'echo', 'diff', 'V3', 'V1', 0.11586508432229858, 0.08395934104919434]
['CV', 95, 'BV', 5, 'du', 'libvlccore.so', 'V3', 'V0', 0.1484378994733344, 3.2511157989501953]
['UV', 21, 'CV', 224, 'objdump', 'cksum', 'V2', 'V0', 0.14308638673442098, 1.2810373306274414]
['UV', 70, 'CV', 182, 'locate', 'du', 'V0', 'V0', 0.04817905918057663, 0.08629584312438965]
['BV', 34, 'CV', 267, 'svn', 'fmt', 'V0', 'V1', 0.2198807157057654, 0.28565287590026855]
['CV', 219, 'UV', 56, 'cp', 'c++filt', 'V0', 'V1', 0.12942184154175584, 0.9398868083953857]
['BV', 21, 'CV', 298, 'cp', 'seq', 'V1', 'V1', 0.11469072164948457, 0.03425717353820801]
['CV', 320, 'UV', 2, 'head', 'find', 'V1', 'V2', 0.1469704556835253, 0.14513325691223145]
['BV', 67, 'CV', 81, 'cluster', 'sleep', 'V0', 'V2', 0.1374663072776281, 0.08728289604187012]
['BV', 76, 'CV', 160, 'diff', 'shred', 'V2', 'V3', 0.07562776957163964, 0.1180565357208252]
['BV', 56, 'CV', 112, 'ssh', 'expand', 'V3', 'V3', 0.14439683158031424, 1.2198035717010498]
['CV', 89, 'UV', 5, 'unlink', 'diff', 'V3', 'V2', 0.12903225806451613, 0.07872915267944336]
['CV', 31, 'BV', 63, 'sha1sum', 'ruby', 'V2', 'V0', 0.11608321664332866, 9.015231132507324]
['CV', 34, 'UV', 10, 'echo', 'as', 'V2', 'V2', 0.13369729353002668, 1.5447418689727783]
['BV', 59, 'CV', 67, 'make', 'uname', 'V1', 'V2', 0.13975854307346025, 0.1656818389892578]
['UV', 0, 'CV', 263, 'locate', 'unlink', 'V2', 'V1', 0.154073199527745, 0.03903937339782715]
['UV', 60, 'CV', 336, 'gprof', 'tr', 'V1', 'V1', 0.14067127344521224, 0.9021005630493164]
['CV', 201, 'BV', 56, 'expr', 'ssh', 'V0', 'V3', 0.13646616541353385, 1.3431851863861084]
['BV', 75, 'CV', 18, 'cmp', 'pwd', 'V2', 'V2', 0.06631892697466468, 0.027468442916870117]
['CV', 248, 'UV', 27, 'pathchk', 'c++filt', 'V0', 'V3', 0.1538101479123759, 0.8025720119476318]
['CV', 206, 'UV', 11, 'paste', 'ranlib', 'V0', 'V2', 0.1512056981034926, 0.9185822010040283]
['CV', 38, 'UV', 49, 'split', 'xargs', 'V2', 'V1', 0.0374149659863946, 0.0368342399597168]
['UV', 66, 'BV', 10, 'diff3', 'gvmap', 'V0', 'V2', 0.10751028806584362, 0.13875412940979004]
['CV', 235, 'UV', 70, 'ginstall', 'locate', 'V0', 'V0', 0.04944464349695454, 0.09721851348876953]
['UV', 25, 'CV', 100, 'as', 'join', 'V3', 'V3', 0.12567720090293455, 1.6104414463043213]
['BV', 1, 'CV', 87, 'libSDL2-2.0.so', 'touch', 'V3', 'V3', 0.18410801239486496, 5.1361329555511475]
['CV', 13, 'UV', 8, 'join', 'strip', 'V2', 'V2', 0.135198476636883, 1.147437334060669]
['CV', 209, 'UV', 18, 'sum', 'ar', 'V0', 'V2', 0.1469912332964507, 0.9521462917327881]
['CV', 17, 'UV', 24, 'mkfifo', 'readelf', 'V2', 'V3', 0.11946050096339111, 0.2138810157775879]
['BV', 75, 'CV', 195, 'cmp', 'chgrp', 'V2', 'V0', 0.0401069518716578, 0.03418302536010742]
['CV', 316, 'UV', 81, 'nohup', 'ld', 'V1', 'V0', 0.13617076832691433, 1.3265488147735596]
['BV', 38, 'UV', 49, 'ruby', 'xargs', 'V2', 'V1', 0.22488584474885842, 0.010979175567626953]
['CV', 142, 'UV', 78, 'nohup', 'c++filt', 'V3', 'V0', 0.1410591087078128, 0.7864594459533691]
['UV', 79, 'CV', 201, 'strings', 'expr', 'V0', 'V0', 0.13037752414398596, 0.8357963562011719]
['CV', 232, 'BV', 54, 'readlink', 'lua', 'V0', 'V3', 0.13839835728952776, 0.3401832580566406]
['UV', 38, 'CV', 93, 'xargs', 'fmt', 'V3', 'V3', 0.10833333333333339, 0.0632631778717041]
['UV', 17, 'CV', 141, 'addr2line', 'false', 'V2', 'V3', 0.14807847352862136, 0.9062979221343994]
['UV', 14, 'CV', 204, 'objcopy', 'pinky', 'V2', 'V0', 0.13910780669144984, 1.0928082466125488]
['BV', 79, 'CV', 242, 'bash', 'cat', 'V3', 'V0', 0.12841341168337372, 2.2932281494140625]
['BV', 50, 'UV', 9, 'sort', 'readelf', 'V0', 'V2', 0.07892976588628764, 0.13057804107666016]
['CV', 137, 'BV', 82, 'cksum', 'gvmap', 'V3', 'V1', 0.12993235625704624, 0.11753201484680176]
['UV', 37, 'CV', 12, 'locate', 'stty', 'V3', 'V2', 0.12552594670406736, 0.09897899627685547]
['CV', 258, 'UV', 45, 'rmdir', 'cmp', 'V0', 'V1', 0.11121157323688968, 0.019916057586669922]
['CV', 60, 'UV', 55, 'hostid', 'ranlib', 'V2', 'V1', 0.1471085559688874, 0.8970389366149902]
['CV', 119, 'UV', 3, 'paste', 'diff3', 'V3', 'V2', 0.06742925948223966, 0.034011125564575195]
['CV', 74, 'BV', 62, 'pathchk', 'diff', 'V2', 'V0', 0.11954022988505741, 0.0382075309753418]
['CV', 210, 'BV', 2, 'chroot', 'cmp', 'V0', 'V1', 0.10465116279069764, 0.02014780044555664]
['CV', 257, 'UV', 46, 'tac', 'diff', 'V0', 'V1', 0.06933264087250068, 0.11660933494567871]
['BV', 69, 'UV', 38, 'gvmap', 'xargs', 'V0', 'V3', 0.06428387760349707, 0.17627859115600586]
['BV', 44, 'CV', 1, 'make', 'stat', 'V0', 'V2', 0.12438238453276051, 0.16478538513183594]
['BV', 33, 'CV', 36, 'openssl', 'chroot', 'V0', 'V2', 0.1027422990232908, 5.3240416049957275]
['UV', 57, 'CV', 225, 'strings', 'printf', 'V1', 'V0', 0.14542688383747993, 0.8421876430511475]
['BV', 12, 'CV', 82, 'sort', 'sort', 'V2', 'V2', 0.0, 0.1071469783782959]
