['UV', 83, 'CV', 105, 'addr2line', 'pwd', 'V0', 'V3', 0.9964996718442354, 1.6623060703277588]
['CV', 4, 'BV', 14, 'basename', 'openssl', 'V2', 'V3', 0.993998908892526, 1.6818995475769043]
['CV', 91, 'BV', 74, 'basename', 'git', 'V3', 'V1', 0.9915219189412737, 3.159027576446533]
['CV', 75, 'BV', 28, 'tr', 'openssl', 'V2', 'V1', 0.9879853043391917, 3.5863986015319824]
['CV', 307, 'UV', 52, 'cut', 'strip', 'V1', 'V1', 0.981335952848723, 1.2024571895599365]
['CV', 80, 'UV', 80, 'uniq', 'objcopy', 'V2', 'V0', 0.9794992438245673, 1.3175904750823975]
['BV', 14, 'CV', 65, 'openssl', 'env', 'V3', 'V2', 0.9991802158764859, 1.414106845855713]
['UV', 11, 'BV', 25, 'ranlib', 'git', 'V2', 'V3', 0.9705093043144888, 107.92964482307434]
['CV', 347, 'UV', 13, 'ln', 'strings', 'V1', 'V2', 0.9743150684931506, 0.9445891380310059]
['CV', 117, 'UV', 61, 'pinky', 'addr2line', 'V3', 'V1', 0.968536534878907, 1.2594101428985596]
['CV', 22, 'BV', 52, 'kill', 'libSDL2-2.0.so', 'V2', 'V2', 0.9836808703535811, 1.7043662071228027]
['CV', 142, 'UV', 41, 'nohup', 'cmp', 'V3', 'V3', 0.9166666666666666, 0.0720374584197998]
['UV', 19, 'CV', 180, 'elfedit', 'fmt', 'V2', 'V0', 0.9855769230769231, 0.053093910217285156]
['BV', 83, 'CV', 238, 'git', 'md5sum', 'V2', 'V0', 0.9993901110869091, 3.227017402648926]
['UV', 55, 'BV', 33, 'ranlib', 'openssl', 'V1', 'V0', 0.9744893635053818, 72.7909345626831]
['CV', 228, 'UV', 38, 'false', 'xargs', 'V0', 'V3', 0.9606557377049181, 0.07852911949157715]
['UV', 72, 'CV', 195, 'find', 'chgrp', 'V0', 'V0', 0.9822090437361009, 0.2438044548034668]
['BV', 6, 'CV', 8, 'libvlc.so', 'du', 'V0', 'V2', 0.9837940896091516, 0.9099135398864746]
['CV', 187, 'UV', 13, 'join', 'strings', 'V0', 'V2', 0.9709215308958734, 0.93648362159729]
['CV', 115, 'UV', 55, 'chown', 'ranlib', 'V3', 'V1', 0.9634169338110503, 2.122507333755493]
['CV', 295, 'BV', 72, 'echo', 'perl', 'V1', 'V1', 0.9926101093703813, 1.330808401107788]
['CV', 338, 'BV', 4, 'nl', 'geany', 'V1', 'V3', 0.9903008384021043, 12.708546161651611]
['CV', 190, 'BV', 65, 'dd', 'ssh', 'V0', 'V1', 0.9851795841209829, 3.077610492706299]
['UV', 52, 'CV', 208, 'strip', 'echo', 'V1', 'V0', 0.9986768111147867, 0.6660869121551514]
['CV', 335, 'UV', 34, 'pathchk', 'elfedit', 'V1', 'V3', 0.9719626168224299, 0.05650973320007324]
['CV', 7, 'BV', 36, 'dir', 'libvlc.so', 'V2', 'V2', 0.9847817380857028, 1.2214622497558594]
['BV', 67, 'UV', 56, 'cluster', 'c++filt', 'V0', 'V1', 0.9490469208211144, 3.432887554168701]
['BV', 70, 'CV', 33, 'ssh', 'sync', 'V0', 'V2', 0.9982690794649882, 1.6059308052062988]
['CV', 13, 'UV', 58, 'join', 'objcopy', 'V2', 'V1', 0.9762096126024755, 1.4882805347442627]
['BV', 33, 'CV', 232, 'openssl', 'readlink', 'V0', 'V0', 0.9993666543516124, 2.1604690551757812]
['BV', 59, 'CV', 204, 'make', 'pinky', 'V1', 'V0', 0.9961277831558567, 0.367626428604126]
['CV', 198, 'BV', 17, 'factor', 'codeblocks', 'V0', 'V2', 0.9964424115367512, 3.025238513946533]
['UV', 64, 'CV', 190, 'size', 'dd', 'V1', 'V0', 0.9958617835712807, 1.150954008102417]
['CV', 316, 'UV', 73, 'nohup', 'nm', 'V1', 'V0', 0.9810781078107811, 0.7441174983978271]
['CV', 200, 'UV', 45, 'date', 'cmp', 'V0', 'V1', 0.8666666666666667, 0.06621313095092773]
['UV', 80, 'CV', 323, 'objcopy', 'unexpand', 'V0', 'V1', 0.997946611909651, 0.7373752593994141]
['UV', 37, 'CV', 77, 'locate', 'nl', 'V3', 'V2', 0.9854014598540146, 0.4123420715332031]
['UV', 3, 'BV', 35, 'diff3', 'libvlccore.so', 'V2', 'V2', 0.9898316574398373, 3.625105857849121]
['UV', 44, 'CV', 123, 'diff3', 'chroot', 'V1', 'V3', 0.9305354558610709, 0.0993807315826416]
['CV', 127, 'UV', 29, 'ls', 'objcopy', 'V3', 'V3', 0.9593794978410363, 3.9847376346588135]
['UV', 23, 'CV', 329, 'strip', 'cat', 'V3', 'V1', 0.9978358881875563, 0.6890981197357178]
['CV', 139, 'BV', 70, 'logname', 'ssh', 'V3', 'V0', 0.9869905956112852, 2.3863604068756104]
['UV', 71, 'BV', 42, 'xargs', 'libvlc.so', 'V0', 'V1', 0.9818181818181818, 0.451671838760376]
['CV', 298, 'BV', 11, 'seq', 'bash', 'V1', 'V1', 0.9878274100641234, 1.3621461391448975]
['UV', 82, 'BV', 48, 'gprof', 'gvmap', 'V0', 'V3', 0.984419983065199, 3.9919214248657227]
['CV', 133, 'BV', 29, 'cut', 'perl', 'V3', 'V3', 0.9854889589905362, 2.8402774333953857]
['BV', 80, 'CV', 25, 'cluster', 'expand', 'V1', 'V2', 0.9803476946334089, 0.2172396183013916]
['BV', 27, 'CV', 59, 'libSDL2-2.0.so', 'head', 'V1', 'V2', 0.9961580680570802, 1.4521145820617676]
['BV', 4, 'CV', 105, 'geany', 'pwd', 'V3', 'V3', 0.9992535766120672, 5.613142490386963]
['CV', 22, 'BV', 24, 'kill', 'git', 'V2', 'V0', 0.9906125887591768, 2.562772035598755]
['CV', 98, 'UV', 20, 'printenv', 'size', 'V3', 'V2', 0.9757188498402556, 0.8790905475616455]
['UV', 4, 'BV', 8, 'cmp', 'cluster', 'V2', 'V2', 0.9645390070921985, 0.3229637145996094]
['BV', 34, 'CV', 16, 'svn', 'dd', 'V0', 'V2', 0.9818676337262012, 0.68888258934021]
['BV', 10, 'CV', 191, 'gvmap', 'mkfifo', 'V2', 'V0', 0.9895600298284862, 0.17451739311218262]
['CV', 294, 'UV', 56, 'sync', 'c++filt', 'V1', 'V1', 0.9869309518623394, 0.5901534557342529]
['UV', 79, 'CV', 332, 'strings', '[', 'V0', 'V1', 0.9968645016797313, 0.6796035766601562]
['CV', 135, 'BV', 45, 'df', 'svn', 'V3', 'V3', 0.979381443298969, 1.5966072082519531]
['UV', 28, 'CV', 93, 'strings', 'fmt', 'V3', 'V3', 0.9961256995264743, 1.0376708507537842]
['UV', 49, 'CV', 305, 'xargs', 'true', 'V1', 'V1', 0.9623529411764706, 0.03409838676452637]
['CV', 267, 'UV', 55, 'fmt', 'ranlib', 'V1', 'V1', 0.9762527671563694, 0.7684705257415771]
['BV', 73, 'CV', 208, 'geany', 'echo', 'V0', 'V0', 0.9997838188401881, 2.258516311645508]
['UV', 13, 'BV', 0, 'strings', 'bash', 'V2', 'V2', 0.9679496351409358, 28.677849292755127]
['UV', 6, 'CV', 217, 'sdiff', 'chmod', 'V2', 'V0', 0.9327217125382263, 0.09317207336425781]
['UV', 16, 'BV', 37, 'gprof', 'geany', 'V2', 'V1', 0.972757705182962, 102.89411878585815]
['UV', 41, 'BV', 71, 'cmp', 'ruby', 'V3', 'V1', 1.0, 0.014662981033325195]
['CV', 38, 'UV', 31, 'split', 'gprof', 'V2', 'V3', 0.9728787291747385, 1.7304434776306152]
['BV', 32, 'CV', 169, 'perl', 'sort', 'V0', 'V3', 0.9939577039274925, 6.461535453796387]
['CV', 278, 'UV', 48, 'mkfifo', 'locate', 'V1', 'V1', 0.8905027932960894, 0.10605573654174805]
['UV', 35, 'BV', 52, 'size', 'libSDL2-2.0.so', 'V3', 'V2', 0.9825430130088124, 27.71260976791382]
['CV', 39, 'BV', 52, 'whoami', 'libSDL2-2.0.so', 'V2', 'V2', 0.9831212672033238, 1.5089948177337646]
['CV', 7, 'UV', 34, 'dir', 'elfedit', 'V2', 'V3', 0.9847328244274809, 0.1936640739440918]
['UV', 28, 'CV', 134, 'strings', 'od', 'V3', 'V3', 0.9925031236984589, 1.5574150085449219]
['CV', 149, 'UV', 60, 'unexpand', 'gprof', 'V3', 'V1', 0.9769408147578785, 1.2252020835876465]
['UV', 1, 'BV', 59, 'xargs', 'make', 'V2', 'V1', 0.9535669058674546, 0.7966938018798828]
['UV', 6, 'CV', 347, 'sdiff', 'ln', 'V2', 'V1', 0.9358974358974359, 0.08200907707214355]
['CV', 247, 'UV', 42, 'shred', 'diff', 'V0', 'V3', 0.9072512647554806, 0.2165839672088623]
['CV', 38, 'UV', 78, 'split', 'c++filt', 'V2', 'V0', 0.9736444156405271, 1.4768385887145996]
['CV', 101, 'BV', 42, 'dirname', 'libvlc.so', 'V3', 'V1', 0.9774557165861514, 0.44563937187194824]
['UV', 38, 'CV', 169, 'xargs', 'sort', 'V3', 'V3', 0.9574155653450808, 0.4188222885131836]
['CV', 86, 'UV', 20, 'ln', 'size', 'V2', 'V2', 0.9605972625466611, 1.3370392322540283]
['CV', 172, 'UV', 17, 'mknod', 'addr2line', 'V3', 'V2', 0.9657577679137603, 1.0054023265838623]
['CV', 142, 'BV', 46, 'nohup', 'cluster', 'V3', 'V3', 0.9495677233429395, 0.2970559597015381]
['UV', 34, 'CV', 158, 'elfedit', '[', 'V3', 'V3', 0.9798657718120806, 0.09974455833435059]
['UV', 15, 'CV', 304, 'ld', 'chmod', 'V2', 'V1', 0.9960652051714446, 1.8191649913787842]
['CV', 234, 'UV', 77, 'hostid', 'ranlib', 'V0', 'V0', 0.9881078785304735, 0.6115658283233643]
['CV', 216, 'BV', 5, 'dircolors', 'libvlccore.so', 'V0', 'V0', 0.9909718534253851, 1.4056720733642578]
['CV', 335, 'UV', 83, 'pathchk', 'addr2line', 'V1', 'V0', 0.9797342940779104, 0.654353141784668]
['BV', 1, 'UV', 36, 'libSDL2-2.0.so', 'objdump', 'V3', 'V3', 0.9813202871847004, 48.607054471969604]
['BV', 77, 'CV', 124, 'perl', 'seq', 'V2', 'V3', 0.9977216091135636, 3.0406994819641113]
['UV', 1, 'BV', 61, 'xargs', 'cmp', 'V2', 'V0', 0.9809825673534073, 0.05861330032348633]
['CV', 256, 'UV', 16, 'sort', 'gprof', 'V0', 'V2', 0.9739163789796701, 1.5287532806396484]
['CV', 82, 'BV', 40, 'sort', 'lua', 'V2', 'V2', 0.9459940652818991, 1.4358432292938232]
['UV', 33, 'BV', 15, 'ar', 'libvlccore.so', 'V3', 'V3', 0.978285627514995, 31.27799654006958]
['UV', 49, 'CV', 111, 'xargs', 'factor', 'V1', 'V3', 0.9020979020979021, 0.10371184349060059]
['UV', 4, 'BV', 56, 'cmp', 'ssh', 'V2', 'V3', 0.9818895261092665, 1.6429800987243652]
['CV', 210, 'UV', 48, 'chroot', 'locate', 'V0', 'V1', 0.8962795941375423, 0.10100173950195312]
['CV', 55, 'BV', 30, 'nohup', 'bash', 'V2', 'V0', 0.9817059227075234, 1.584949254989624]
['CV', 344, 'UV', 69, 'tac', 'sdiff', 'V1', 'V0', 0.9223085460599334, 0.1600043773651123]
['BV', 12, 'CV', 66, 'sort', 'link', 'V2', 'V2', 0.9831121833534379, 0.09562230110168457]
['CV', 60, 'BV', 56, 'hostid', 'ssh', 'V2', 'V3', 0.9877300613496932, 1.0535321235656738]
['CV', 48, 'BV', 64, 'df', 'openssl', 'V2', 'V2', 0.9911314547275067, 3.4869840145111084]
['CV', 53, 'BV', 34, 'tty', 'svn', 'V2', 'V0', 0.9800399201596807, 0.3840789794921875]
['CV', 15, 'BV', 60, 'uptime', 'codeblocks', 'V2', 'V1', 0.9945058455248196, 4.289209842681885]
['CV', 179, 'BV', 69, 'mkdir', 'gvmap', 'V0', 'V0', 0.9585987261146497, 0.2207481861114502]
['CV', 4, 'UV', 69, 'basename', 'sdiff', 'V2', 'V0', 0.8705281090289608, 0.0698695182800293]
['BV', 38, 'CV', 284, 'ruby', 'wc', 'V2', 'V1', 0.9906976744186047, 0.013216733932495117]
['UV', 21, 'CV', 258, 'objdump', 'rmdir', 'V2', 'V0', 0.9993706733794839, 0.7222926616668701]
['CV', 211, 'BV', 62, 'seq', 'diff', 'V0', 'V0', 0.8962264150943396, 0.07757043838500977]
['BV', 42, 'CV', 169, 'libvlc.so', 'sort', 'V1', 'V3', 0.9864541832669322, 1.2720105648040771]
['UV', 66, 'CV', 275, 'diff3', 'dirname', 'V0', 'V1', 0.9694656488549618, 0.05005192756652832]
['BV', 5, 'CV', 12, 'libvlccore.so', 'stty', 'V0', 'V2', 0.9992155837364362, 1.834489345550537]
['BV', 26, 'CV', 227, 'geany', 'tty', 'V2', 'V0', 0.9994598730701715, 2.6181092262268066]
['UV', 33, 'BV', 39, 'ar', 'svn', 'V3', 'V1', 0.9882335193845225, 7.1038079261779785]
['CV', 279, 'UV', 20, 'pwd', 'size', 'V1', 'V2', 0.9759087975908798, 0.7642273902893066]
['UV', 28, 'CV', 289, 'strings', 'chown', 'V3', 'V1', 0.9944456312753686, 1.1883127689361572]
['CV', 240, 'UV', 57, 'link', 'strings', 'V0', 'V1', 0.9840345199568501, 0.6221797466278076]
['UV', 34, 'CV', 46, 'elfedit', 'cut', 'V3', 'V2', 0.9743589743589743, 0.0893404483795166]
['UV', 4, 'CV', 324, 'cmp', 'mv', 'V2', 'V1', 0.9017632241813602, 0.1355435848236084]
['BV', 76, 'CV', 191, 'diff', 'mkfifo', 'V2', 'V0', 0.982824427480916, 0.1068878173828125]
['UV', 6, 'CV', 175, 'sdiff', 'stat', 'V2', 'V0', 0.9452991452991453, 0.0734243392944336]
['CV', 273, 'BV', 78, 'stty', 'make', 'V1', 'V2', 0.9714828897338403, 0.38831043243408203]
['UV', 62, 'CV', 345, 'ar', 'rmdir', 'V1', 'V1', 0.9979769370827433, 0.6087639331817627]
['BV', 22, 'CV', 8, 'cmp', 'du', 'V3', 'V2', 0.8946259220231823, 0.1630847454071045]
['CV', 39, 'BV', 65, 'whoami', 'ssh', 'V2', 'V1', 0.9877983680317243, 1.9563775062561035]
['CV', 229, 'UV', 55, 'nohup', 'ranlib', 'V0', 'V1', 0.9798549556809025, 0.7908742427825928]
['CV', 98, 'BV', 17, 'printenv', 'codeblocks', 'V3', 'V2', 0.9958235778016832, 3.8550331592559814]
['CV', 11, 'BV', 70, 'printenv', 'ssh', 'V2', 'V0', 0.988511174063582, 1.8443310260772705]
['BV', 50, 'CV', 85, 'sort', 'mknod', 'V0', 'V2', 0.9325044404973357, 0.11528444290161133]
['CV', 175, 'UV', 54, 'stat', 'as', 'V0', 'V1', 0.9870059556036817, 1.2845242023468018]
['UV', 55, 'BV', 21, 'ranlib', 'cp', 'V1', 'V1', 0.9931363203050524, 1.7507641315460205]
['BV', 21, 'CV', 38, 'cp', 'split', 'V1', 'V2', 0.937424789410349, 0.1410527229309082]
['CV', 310, 'BV', 58, 'tsort', 'ruby', 'V1', 'V3', 1.0, 0.009397506713867188]
['BV', 81, 'CV', 13, 'dot', 'join', 'V1', 'V2', 0.9946236559139785, 0.03437232971191406]
['UV', 83, 'CV', 34, 'addr2line', 'echo', 'V0', 'V2', 0.9973136333109469, 0.6198534965515137]
['CV', 96, 'BV', 10, 'users', 'gvmap', 'V3', 'V2', 0.9576213260423787, 0.3003523349761963]
['CV', 284, 'UV', 16, 'wc', 'gprof', 'V1', 'V2', 0.9761951993652053, 0.8966543674468994]
['UV', 23, 'CV', 312, 'strip', 'printf', 'V3', 'V1', 0.9974923876052302, 0.8908498287200928]
['BV', 23, 'CV', 176, 'diff', 'unlink', 'V3', 'V0', 0.9885714285714285, 0.09911012649536133]
['CV', 206, 'UV', 51, 'paste', 'nm', 'V0', 'V1', 0.9839763862534261, 0.7045855522155762]
['UV', 56, 'CV', 157, 'c++filt', 'vdir', 'V1', 'V3', 0.9891018414130026, 3.0034751892089844]
['BV', 77, 'CV', 167, 'perl', 'uniq', 'V2', 'V3', 0.9980147475893364, 3.464616537094116]
['UV', 13, 'BV', 16, 'strings', 'libvlc.so', 'V2', 'V3', 0.9847860538827258, 6.204567193984985]
['CV', 49, 'BV', 32, 'tsort', 'perl', 'V2', 'V0', 0.9835880022637238, 1.7258810997009277]
['CV', 286, 'UV', 2, 'expand', 'find', 'V1', 'V2', 0.9439847231063017, 0.20447349548339844]
['UV', 13, 'CV', 313, 'strings', 'logname', 'V2', 'V1', 0.9978146853146853, 0.5421667098999023]
['CV', 162, 'BV', 56, 'tr', 'ssh', 'V3', 'V3', 0.9759362310121823, 1.6377668380737305]
['CV', 121, 'UV', 46, 'echo', 'diff', 'V3', 'V1', 0.8999241849886277, 0.19317412376403809]
['CV', 95, 'BV', 5, 'du', 'libvlccore.so', 'V3', 'V0', 0.9829713721618953, 5.03113579750061]
['UV', 21, 'CV', 224, 'objdump', 'cksum', 'V2', 'V0', 0.9990570485619991, 0.7426409721374512]
['UV', 70, 'CV', 182, 'locate', 'du', 'V0', 'V0', 0.9537126325940212, 0.22065949440002441]
['BV', 34, 'CV', 267, 'svn', 'fmt', 'V0', 'V1', 0.9979869149471565, 0.34053897857666016]
['CV', 219, 'UV', 56, 'cp', 'c++filt', 'V0', 'V1', 0.9652990406205348, 1.762223243713379]
['BV', 21, 'CV', 298, 'cp', 'seq', 'V1', 'V1', 0.9429530201342282, 0.06224656105041504]
['CV', 320, 'UV', 2, 'head', 'find', 'V1', 'V2', 0.9348093480934809, 0.26040077209472656]
['BV', 67, 'CV', 81, 'cluster', 'sleep', 'V0', 'V2', 0.9816053511705686, 0.19975686073303223]
['BV', 76, 'CV', 160, 'diff', 'shred', 'V2', 'V3', 0.9589442815249267, 0.33322620391845703]
['BV', 56, 'CV', 112, 'ssh', 'expand', 'V3', 'V3', 0.9969747390712449, 1.444504976272583]
['CV', 89, 'UV', 5, 'unlink', 'diff', 'V3', 'V2', 0.8946444249341527, 0.17627954483032227]
['CV', 31, 'BV', 63, 'sha1sum', 'ruby', 'V2', 'V0', 0.9935694230595055, 4.503274440765381]
['CV', 34, 'UV', 10, 'echo', 'as', 'V2', 'V2', 0.9818918918918919, 1.0766773223876953]
['BV', 59, 'CV', 67, 'make', 'uname', 'V1', 'V2', 0.99119804400978, 0.31107115745544434]
['UV', 0, 'CV', 263, 'locate', 'unlink', 'V2', 'V1', 0.9785604900459418, 0.06087040901184082]
['UV', 60, 'CV', 336, 'gprof', 'tr', 'V1', 'V1', 0.9980552314274601, 0.9016191959381104]
['CV', 201, 'BV', 56, 'expr', 'ssh', 'V0', 'V3', 0.9647384525717616, 2.6158995628356934]
['BV', 75, 'CV', 18, 'cmp', 'pwd', 'V2', 'V2', 0.9412915851272016, 0.059244632720947266]
['CV', 248, 'UV', 27, 'pathchk', 'c++filt', 'V0', 'V3', 0.9834303627407076, 0.6676034927368164]
['CV', 206, 'UV', 11, 'paste', 'ranlib', 'V0', 'V2', 0.9861054352268084, 0.6981754302978516]
['CV', 38, 'UV', 49, 'split', 'xargs', 'V2', 'V1', 0.9139167862266858, 0.09985017776489258]
['UV', 66, 'BV', 10, 'diff3', 'gvmap', 'V0', 'V2', 0.9495586380832283, 0.4303464889526367]
['CV', 235, 'UV', 70, 'ginstall', 'locate', 'V0', 'V0', 0.9201451905626135, 0.26544713973999023]
['UV', 25, 'CV', 100, 'as', 'join', 'V3', 'V3', 0.9965829938231042, 2.1654677391052246]
['BV', 1, 'CV', 87, 'libSDL2-2.0.so', 'touch', 'V3', 'V3', 0.9949372661237068, 3.0209543704986572]
['CV', 13, 'UV', 8, 'join', 'strip', 'V2', 'V2', 0.9737659647911633, 1.346665620803833]
['CV', 209, 'UV', 18, 'sum', 'ar', 'V0', 'V2', 0.9789003854737269, 0.8394160270690918]
['CV', 17, 'UV', 24, 'mkfifo', 'readelf', 'V2', 'V3', 0.9759849906191369, 0.4128122329711914]
['BV', 75, 'CV', 195, 'cmp', 'chgrp', 'V2', 'V0', 0.8982456140350877, 0.07804012298583984]
['CV', 316, 'UV', 81, 'nohup', 'ld', 'V1', 'V0', 0.98564447159438, 1.091259241104126]
['BV', 38, 'UV', 49, 'ruby', 'xargs', 'V2', 'V1', 0.9940119760479041, 0.016865968704223633]
['CV', 142, 'UV', 78, 'nohup', 'c++filt', 'V3', 'V0', 0.9733570159857904, 1.021566390991211]
['UV', 79, 'CV', 201, 'strings', 'expr', 'V0', 'V0', 0.9941690962099126, 1.6603624820709229]
['CV', 232, 'BV', 54, 'readlink', 'lua', 'V0', 'V3', 0.9766914859177728, 0.4487929344177246]
['UV', 38, 'CV', 93, 'xargs', 'fmt', 'V3', 'V3', 0.9794344473007712, 0.1470780372619629]
['UV', 17, 'CV', 141, 'addr2line', 'false', 'V2', 'V3', 0.9970059880239521, 0.8087317943572998]
['UV', 14, 'CV', 204, 'objcopy', 'pinky', 'V2', 'V0', 0.9975429975429976, 1.0158674716949463]
['BV', 79, 'CV', 242, 'bash', 'cat', 'V3', 'V0', 0.9978165938864629, 1.2558066844940186]
['BV', 50, 'UV', 9, 'sort', 'readelf', 'V0', 'V2', 0.9579611140304782, 0.46327853202819824]
['CV', 137, 'BV', 82, 'cksum', 'gvmap', 'V3', 'V1', 0.968232044198895, 0.2895984649658203]
['UV', 37, 'CV', 12, 'locate', 'stty', 'V3', 'V2', 0.9875, 0.23204708099365234]
['CV', 258, 'UV', 45, 'rmdir', 'cmp', 'V0', 'V1', 0.8405797101449275, 0.03960156440734863]
['CV', 60, 'UV', 55, 'hostid', 'ranlib', 'V2', 'V1', 0.9811509925807098, 0.8248240947723389]
['CV', 119, 'UV', 3, 'paste', 'diff3', 'V3', 'V2', 0.8713629402756509, 0.08597040176391602]
['CV', 74, 'BV', 62, 'pathchk', 'diff', 'V2', 'V0', 0.9001468428781204, 0.0910959243774414]
['CV', 210, 'BV', 2, 'chroot', 'cmp', 'V0', 'V1', 0.8333333333333334, 0.040389060974121094]
['CV', 257, 'UV', 46, 'tac', 'diff', 'V0', 'V1', 0.88875, 0.40306925773620605]
['BV', 69, 'UV', 38, 'gvmap', 'xargs', 'V0', 'V3', 0.9600257898130239, 0.46248841285705566]
['BV', 44, 'CV', 1, 'make', 'stat', 'V0', 'V2', 0.9896960329726945, 0.35382866859436035]
['BV', 33, 'CV', 36, 'openssl', 'chroot', 'V0', 'V2', 0.9990541747674846, 3.2666304111480713]
['UV', 57, 'CV', 225, 'strings', 'printf', 'V1', 'V0', 0.9974419100405031, 0.7590227127075195]
['BV', 12, 'CV', 82, 'sort', 'sort', 'V2', 'V2', 0.8606811145510835, 0.29605555534362793]
['CV', 122, 'BV', 34, 'sum', 'svn', 'V3', 'V0', 0.9774436090225564, 0.624567985534668]
['UV', 48, 'CV', 334, 'locate', 'shred', 'V1', 'V1', 0.967984934086629, 0.19499897956848145]
['CV', 237, 'UV', 73, 'mv', 'nm', 'V0', 'V0', 0.9623490894209126, 2.0663859844207764]
['UV', 10, 'CV', 260, 'as', 'ln', 'V2', 'V0', 0.9967759269210102, 1.288081169128418]
['CV', 282, 'UV', 76, 'chgrp', 'as', 'V1', 'V0', 0.9785724224293864, 1.8164777755737305]
['BV', 59, 'UV', 41, 'make', 'cmp', 'V1', 'V3', 0.9925512104283054, 0.4805476665496826]
['CV', 258, 'UV', 59, 'rmdir', 'ld', 'V0', 'V1', 0.9892862313594903, 0.8688654899597168]
['CV', 45, 'BV', 2, 'cp', 'cmp', 'V2', 'V1', 0.9754350051177073, 0.15996170043945312]
['CV', 264, 'BV', 73, 'test', 'geany', 'V1', 'V0', 0.9943938332165382, 3.7583603858947754]
['CV', 68, 'BV', 56, 'cat', 'ssh', 'V2', 'V3', 0.977538185085355, 1.8492240905761719]
['BV', 57, 'UV', 12, 'svn', 'c++filt', 'V2', 'V2', 0.9613389910419613, 7.5695154666900635]
['BV', 40, 'CV', 221, 'lua', 'od', 'V2', 'V0', 0.994596420128335, 0.5781090259552002]
['UV', 44, 'CV', 145, 'diff3', 'readlink', 'V1', 'V3', 0.9287749287749287, 0.10470366477966309]
['BV', 78, 'CV', 325, 'make', 'md5sum', 'V2', 'V1', 0.9903334944417593, 0.3197288513183594]
['CV', 22, 'BV', 75, 'kill', 'cmp', 'V2', 'V2', 0.9026369168356998, 0.05921053886413574]
['UV', 70, 'CV', 268, 'locate', 'dir', 'V0', 'V1', 0.9461805555555556, 0.288557767868042]
['BV', 8, 'CV', 195, 'cluster', 'chgrp', 'V2', 'V0', 0.9871794871794872, 0.31354427337646484]
['CV', 280, 'UV', 83, 'pr', 'addr2line', 'V1', 'V0', 0.9760661444734552, 1.2372791767120361]
['CV', 345, 'BV', 54, 'rmdir', 'lua', 'V1', 'V3', 0.9772209567198178, 0.40192341804504395]
['CV', 326, 'UV', 25, 'env', 'as', 'V1', 'V3', 0.9863852961198094, 0.916785478591919]
['BV', 28, 'CV', 106, 'openssl', 'pr', 'V1', 'V3', 0.9989181214654537, 6.325592517852783]
['CV', 136, 'BV', 17, 'tsort', 'codeblocks', 'V3', 'V2', 0.9921875, 5.2617199420928955]
['CV', 235, 'BV', 63, 'ginstall', 'ruby', 'V0', 'V0', 0.9890759312320917, 8.935243368148804]
['CV', 187, 'UV', 75, 'join', 'readelf', 'V0', 'V0', 0.9585348997926745, 0.26453423500061035]
['BV', 60, 'CV', 59, 'codeblocks', 'head', 'V1', 'V2', 0.9988510149368058, 3.363631010055542]
['CV', 92, 'UV', 85, 'mkdir', 'elfedit', 'V3', 'V0', 0.9867768595041322, 0.11029243469238281]
['CV', 183, 'BV', 3, 'users', 'diff', 'V0', 'V1', 0.9125799573560768, 0.1211555004119873]
['CV', 53, 'BV', 18, 'tty', 'sort', 'V2', 'V3', 0.9141221374045801, 0.14388060569763184]
['UV', 81, 'CV', 253, 'ld', 'fold', 'V0', 'V0', 0.9981617647058824, 0.8133914470672607]
['UV', 46, 'BV', 17, 'diff', 'codeblocks', 'V1', 'V2', 0.9852597519324106, 17.472114324569702]
['CV', 62, 'BV', 81, 'unexpand', 'dot', 'V2', 'V1', 1.0, 0.024621248245239258]
['CV', 154, 'BV', 27, 'uname', 'libSDL2-2.0.so', 'V3', 'V1', 0.9812594736116853, 1.7537519931793213]
['CV', 171, 'BV', 50, 'rmdir', 'sort', 'V3', 'V0', 0.9210110584518167, 0.08975601196289062]
['CV', 53, 'UV', 77, 'tty', 'ranlib', 'V2', 'V0', 0.9840436699559102, 0.7901699542999268]
['CV', 150, 'BV', 37, 'mv', 'geany', 'V3', 'V1', 0.985063818231194, 24.321969032287598]
['BV', 56, 'CV', 119, 'ssh', 'paste', 'V3', 'V3', 0.9972727272727273, 1.3666636943817139]
['BV', 43, 'UV', 81, 'lua', 'ld', 'V0', 'V0', 0.9637240270921823, 11.353480577468872]
['CV', 280, 'BV', 41, 'pr', 'libvlccore.so', 'V1', 'V1', 0.988795518207283, 2.293572187423706]
['UV', 70, 'CV', 253, 'locate', 'fold', 'V0', 'V0', 0.982051282051282, 0.07996344566345215]
['UV', 44, 'BV', 71, 'diff3', 'ruby', 'V1', 'V1', 1.0, 0.018302202224731445]
['CV', 317, 'BV', 18, 'yes', 'sort', 'V1', 'V3', 0.9438314944834504, 0.11161994934082031]
['CV', 298, 'UV', 11, 'seq', 'ranlib', 'V1', 'V2', 0.9804361116771958, 0.7118942737579346]
['CV', 76, 'BV', 25, 'comm', 'git', 'V2', 'V3', 0.9941476692752637, 5.980685234069824]
['BV', 75, 'CV', 290, 'cmp', 'tail', 'V2', 'V1', 0.9179487179487179, 0.07492828369140625]
['CV', 78, 'UV', 47, 'rm', 'sdiff', 'V2', 'V1', 0.9275905118601748, 0.13818812370300293]
['BV', 2, 'CV', 340, 'cmp', 'fold', 'V1', 'V1', 0.9546485260770975, 0.04095053672790527]
